,developer,release_date,price
4901,Full Control Studios,2014,0.0
4902,Full Control Studios,2015,0.0
4903,Full Metal Jacket Games,2017,0.0
4904,FullPowerSideAttack.com,2013,1.0
4905,Fullbright,2013,0.0
4906,Fullbright,2017,0.0
4907,Fully Bugged,2015,0.0
4908,Fumiko Game Studio,2017,0.0
4909,Fun Bits,2017,0.0
4910,Fun Infused Games,2015,0.0
4911,Fun Infused Games,2016,0.0
4912,Fun Sponge Games,2016,0.0
4913,Funatics Software,2014,1.0
4914,Funatics Software,2015,0.0
4915,Funatics Software,2016,0.0
4916,Funcom,2000,0.0
4917,Funcom,2001,1.0
4918,Funcom,2006,0.0
4919,Funcom,2013,1.0
4920,Funcom,2015,0.0
4921,Funcom,2016,0.3333333333333333
4922,Funcom,2017,0.3
4923,Funforge,2017,0.0
4924,Fungameco Ltd,2015,0.0
4925,Funghisoft,2017,0.0
4926,Funkitron,2006,0.0
4927,Funktronic Labs,2015,0.0
4928,Funktronic Labs,2017,0.0
4929,Funky Logic Studios,2014,0.0
4930,Funnel Inc.,2013,1.0
4931,FunnerFlight,2017,0.0
4932,"Funny Games Group,Catstudio",2016,0.0
4933,"Funselektor Labs Inc.,FlippFly",2015,0.0
4934,Funtime,2016,1.0
4935,Furion Studios,2016,0.0
4936,Furiously Inactive Games,2017,0.0
4937,Fury Software,2011,0.0
4938,Fury Software,2016,0.0
4939,Fury Software,2017,1.0
4940,Fusion.Robot &amp; Co,2017,0.0
4941,FuturLab,2015,0.0
4942,"Future Games Select,Cayle George",2017,0.6666666666666666
4943,"Future Games,Unknown Identity",2003,0.0
4944,"Future Tech Lab Co.,Ltd.",2018,1.0
4945,FutureVisionsGames,2016,0.0
4946,FutureVisionsGames,2017,0.0
4947,Futuremark,2012,0.0
4948,Futuremark,2013,0.0
4949,Futuremark,2015,1.0
4950,Futuremark,2016,0.5
4951,Futuremark,2017,0.0
4952,Fuyu Games AB,2017,0.0
4953,Fyn Games,2017,0.0
4954,Fürst,2017,0.0
4955,G-OLD,2015,0.0
4956,"G-STYLE Co,. Ltd.",2016,0.0
4957,"G-STYLE Co., Ltd.",2016,0.0
4958,G-TraX,2013,0.0
4959,G-TraX,2017,0.0
4960,G-Trax Simulations,2011,1.0
4961,G. A. Williams,2017,0.0
4962,G. Malta,2017,0.0
4963,G.Malta,2017,0.0
4964,G.rev Ltd.,2015,0.0
4965,G.rev Ltd.,2017,0.5
4966,G21 Studio,2016,0.0
4967,G2CREW,2016,0.5
4968,G5 Entertainment,2010,0.0
4969,G5 Software,2004,0.0
4970,G5 Software,2005,0.0
4971,"GAME ARTS Co., Ltd.",2014,0.0
4972,"GAME ARTS Co., Ltd.,SkyBox Labs",2015,0.0
4973,GAME FREAK,2015,1.0
4974,GAME FREAK inc.,2017,0.0
4975,GAME NA KIBUN,2016,0.0
4976,GAMES FOR HUMANS,2017,0.0
4977,GAMESinFLAMES,2017,1.0
4978,GB Patch Games,2017,0.25
4979,GBROSSOFT,2017,0.0
4980,GCRH,2017,0.0
4981,"GCRH,Daynar",2017,0.0
4982,GDT Limited,2015,1.0
4983,GE Games,2017,0.0
4984,GFI Russia,2008,0.0
4985,GG-Works,2015,0.0
4986,GGHF,2017,0.0
4987,GHRIAN STUDIO,2016,0.0
4988,GHSSJ,2017,0.0
4989,GIANTY Inc.,2017,0.5
4990,GKT Studios Entertainment,2016,0.0
4991,GMGame,2017,0.0
4992,GNISoft,2016,1.0
4993,GOGII Games,2015,0.0
4994,GOGII Games,2016,0.0
4995,GOTY LLC,2016,0.0
4996,GRAOUMF,2013,0.25
4997,"GRASSHOPPER MANUFACTURE INC.,AGM PLAYISM",2016,0.0
4998,GRIN,2015,0.0
4999,GRIP Digital s.r.o.,2014,0.0
5000,GSC Game World,2001,0.0
5001,GSC Game World,2002,0.0
5002,GSC Game World,2003,0.0
5003,GSC Game World,2005,0.0
5004,GSC Game World,2006,0.0
5005,GSC Game World,2007,0.0
5006,GSC Game World,2008,0.0
5007,GSC Game World,2010,0.0
5008,GSC Game World,2011,0.0
5009,GSC Game World,2016,0.0
5010,GSC Game World,2017,0.2857142857142857
5011,GTE Entertainment,1996,0.0
5012,GTGD,2014,0.0
5013,GTGD,2015,0.0
5014,GTGD,2016,0.0
5015,"GZ Storm,Astrojone",2015,0.0
5016,"GZ Storm,Lazrael",2016,0.0
5017,GabberGames.com,2015,0.0
5018,Gabhel Games,2016,0.0
5019,Gabriel Entertainment,2007,0.0
5020,Gabriel Interactive,2016,0.0
5021,Gabriel Priske,2014,0.0
5022,"Gabriel Priske,Luke Thomas",2014,0.0
5023,Gaijin Entertainment,2009,0.0
5024,Gaijin Entertainment,2010,0.0
5025,Gaijin Entertainment,2013,0.0
5026,Gaijin Entertainment,2016,0.0
5027,Gaijin Entertainment,2017,0.0
5028,Gaijin Entertainment Corporation,2012,0.0
5029,Gaijin Games,2010,0.0
5030,Gaijin Games,2011,0.0
5031,Gaijin Games,2012,0.0
5032,Gaijin Games,2013,0.0
5033,Gaijin Games,2014,0.0
5034,Gal Hajaj,2017,0.0
5035,"Galactic Bits, Inc",2016,0.0
5036,Galactic Cafe,2013,0.0
5037,"Galavalomka Games,Aslan Game Studio",2016,0.0
5038,Galaxy Game Studio,2017,0.5
5039,Galaxy Gate,2014,1.0
5040,Galaxy Gate,2016,0.0
5041,Galaxy Gate,2017,1.0
5042,GalaxyTrail,2014,0.3333333333333333
5043,Galdor Studios,2017,0.0
5044,Galhmac Game Studio,2013,0.0
5045,Galvanic Games,2016,0.0
5046,Gamatic,2014,0.0
5047,Gambreng Games,2017,0.0
5048,Gambrinous,2015,0.0
5049,Gambrinous,2016,0.0
5050,Game Alchemists,2017,0.0
5051,Game Cartel,2014,0.0
5052,Game Dev Castle,2014,0.0
5053,Game Dev Castle,2017,0.0
5054,Game Developer X,2016,0.0
5055,Game Distillery s.r.o.,2011,0.0
5056,Game Ever Studio,2017,0.0
5057,Game Freak,2015,0.0
5058,Game Grumps,2017,0.0
5059,Game Mechanics,2016,0.0
5060,Game Mechanics LLC,2016,0.0
5061,Game Science,2016,1.0
5062,Game Scorpion Inc.,2014,0.0
5063,Game Soup LLC,2017,0.0
5064,Game Studio 78,2015,0.0
5065,Game Studio Abraham Stolk Inc.,2015,0.0
5066,Game Studio Abraham Stolk Inc.,2016,0.5
5067,Game Swing,2016,0.5
5068,Game e Arte,2017,0.0
5069,Game in a Bottle,2015,0.0
5070,Game-Labs,2014,0.0
5071,Game-Labs,2016,0.0
5072,Game-Labs,2017,0.0
5073,"Game-Ready Studio,Nova Dimension",2017,0.0
5074,GameArt Studio GmbH,2014,0.0
5075,GameArt Studio GmbH,2015,0.4
5076,GameArt Studio GmbH,2016,0.0
5077,GameBubble06,2017,0.0
5078,GameChanger Studio,2016,0.0
5079,GameChanger Studio,2017,0.0
5080,GameCoder Studios,2016,0.0
5081,"GameConnect,InterWave Studios",2011,0.0
5082,GameCrafterTeam,2017,0.0
5083,GameHouse,2016,0.0
5084,GameHouse,2017,0.0
5085,GameIndica Entertainment,2015,0.0
5086,GameMill Entertainment,2016,0.0
5087,GameORE,2014,0.0
5088,GameOrchard Productions,2017,0.5
5089,GamePhase,2015,0.0
5090,GamePhase,2017,0.0
5091,GamePrix,2014,1.0
5092,GameStar,2010,0.0
5093,GameTop.com,2016,1.0
5094,GameTop.com,2017,1.0
5095,GameUS Inc,2016,0.0
5096,GameUS Inc.,2015,0.0
5097,GameWriterStudio,2017,0.0
5098,Gamebell Studio,2014,0.0
5099,"Gamebryo,Virtual Playground",2007,0.0
5100,Gamechuck,2017,0.0
5101,Gamecosm,2016,0.0
5102,Gameface Games Ltd,2017,0.0
5103,Gameguyz,2015,1.0
5104,Gameland Studios,2017,0.0
5105,Gameloft,2017,1.0
5106,Gamemag,2016,1.0
5107,Gamepainters,2017,0.0
5108,Gamepires,2012,0.0
5109,Gamepires,2013,0.0
5110,Gamepires,2014,0.0
5111,Gamepires,2015,0.0
5112,Gameplay Ltd.,2017,0.0
5113,Gamepopper,2017,0.0
5114,GamerGG,2017,0.0
5115,Gamera Interactive,2017,0.0
5116,Gamerizon,2009,0.0
5117,GamersHype Productions,2016,0.0
5118,GamersHype Productions,2017,0.0
5119,GamerzDan,2017,0.0
5120,Games By Nemiz,2017,0.0
5121,Games Distillery s.r.o.,2013,0.0
5122,Games Faction,2008,0.0
5123,Games Farm,2004,0.0
5124,Games Farm,2013,0.0
5125,Games Farm,2014,0.0
5126,Games Farm,2017,0.0
5127,"Games Farm,3Division",2011,0.0
5128,"Games Farm,3Division",2012,0.0
5129,Games For Tutti,2016,0.0
5130,"Games For Tutti,Javier Díaz Ríos",2016,0.0
5131,Games Hut,2014,0.0
5132,Games Hut,2016,0.0
5133,Games Of Edan,2017,0.0
5134,Games Up,2014,0.0
5135,Games With Dragons In,2015,0.0
5136,Games by Brundle,2016,0.0
5137,Games by Brundle,2017,0.0
5138,"Games by Robert, LLC",2015,0.0
5139,Games++,2017,0.0
5140,GamesCafe,2016,0.0
5141,Gamesare,2014,0.0
5142,Gamesare,2015,0.0
5143,Gamesare,2017,0.0
5144,Gamesoft,2016,0.0
5145,Gamestar,2014,0.0
5146,Gamestarters,2015,0.0
5147,Gamestone Studio,2017,0.0
5148,GamestormVR,2017,1.0
5149,Gametek Brasil,2015,0.0
5150,Gametology,2016,0.0
5151,Gametroleum,2017,0.0
5152,Gameware Studios,2015,0.0
5153,"Gamieon, Inc.",2015,0.0
5154,Gaming Cats Studio,2015,1.0
5155,Gaming Corps AB,2016,0.0
5156,Gaming Minds,2012,0.0
5157,Gaming Minds Studios,2010,0.0
5158,Gaming Minds Studios,2011,0.0
5159,Gaming Minds Studios,2015,0.0
5160,Gamious,2014,0.0
5161,Gamious,2016,0.5
5162,Gamious,2017,0.0
5163,GammaLateral,2014,0.0
5164,Gammosaur,2016,0.0
5165,Ganz,2014,1.0
5166,Ganz Studio,2015,1.0
5167,Garage 227,2016,0.0
5168,Garage Monkey Studio,2015,0.0
5169,Garden Knight Games,2015,0.0
5170,Garden Shed Studios,2017,0.0
5171,Gary &amp; Eddy,2017,0.0
5172,Gas Powered Games,2002,0.0
5173,Gas Powered Games,2005,0.0
5174,Gas Powered Games,2007,0.0
5175,Gas Powered Games,2010,0.0
5176,Gas Powered Games,2011,0.0
5177,"Gaslamp Games, Inc.",2011,0.0
5178,"Gaslamp Games, Inc.",2012,0.5
5179,Gateside Games,2015,0.0
5180,Gateway Interactive,2015,0.0
5181,"Gateway Interactive,Chipzel",2015,1.0
5182,Gatling Goat Studios,2015,0.0
5183,Gatling Goat Studios,2016,0.0
5184,Gato Salvaje S.L.,2014,0.0
5185,Gato Salvaje S.L.,2015,0.5
5186,Gato Salvaje S.L.,2016,0.0
5187,Gaute Heggen,2017,0.0
5188,Gaweb Studio,2016,0.0
5189,Gawkfish Studios,2016,0.0
5190,Gawkfish Studios,2017,0.0
5191,Gazzapper Games,2017,0.0
5192,Gear Worx Productions,2017,0.0
5193,"GearBox Software,Aspyr (Mac &amp; Linux)",2012,0.0
5194,"GearBox Software,Aspyr (Mac &amp; Linux)",2013,0.0
5195,Gearbox Software,1999,0.0
5196,Gearbox Software,2001,0.0
5197,Gearbox Software,2005,0.0
5198,Gearbox Software,2008,0.0
5199,Gearbox Software,2009,0.0
5200,Gearbox Software,2010,0.0
5201,Gearbox Software,2011,0.0
5202,Gearbox Software,2013,0.10526315789473684
5203,Gearbox Software,2016,0.5
5204,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012,0.0
5205,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013,0.0
5206,"Gearbox Software,Aspyr (Mac &amp; Linux)",2014,0.0
5207,"Gearbox Software,Aspyr (Mac)",2015,0.0
5208,Gears for Breakfast,2017,0.0
5209,Geek Sloth Games,2015,0.0
5210,Geeta Games,2013,0.0
5211,GeexGames,2015,0.0
5212,Gemi Games,2017,0.0
5213,Genee Network,2014,0.0
5214,General Arcade,1997,0.0
5215,"General Arcade,Abstraction Games",2017,0.0
5216,General Interactive Co.,2017,0.0
5217,Generic Game Studios LLC,2017,0.0
5218,Genetix Studio,2015,0.0
5219,Geniaware Srl,2013,0.0
5220,Gentle Ghouls,2016,0.0
5221,Gentleman Squid Studio,2014,0.0
5222,Gentlymad,2015,0.3333333333333333
5223,"Geoff ""Zag"" Keene",2016,0.0
5224,Geoff Keighley,2011,0.0
5225,Geoff Keighley,2013,0.0
5226,Geoff Keighley,2014,0.0
5227,Geoff Nagy,2017,0.0
5228,Geojitsu,2016,0.0
5229,Geomertex,2016,0.0
5230,George Batchelor,2017,0.0
5231,George Neguceanu,2015,0.0
5232,"Georgy Topalo,Simeon Simeonich",2016,0.0
5233,Gerald David Becker,2011,1.0
5234,Gergely Kovács &amp; Bálint Mikó,2017,0.0
5235,"Gergely Zsolnay,Richard Markos",2015,0.0
5236,"German Airports Team,Aerosoft GmbH",2014,0.0
5237,"German Airports Team,Caipirinha Games,Omar Masroor",2017,0.0
5238,"German Airports Team,Omar Masroor,Caipirinha Games",2017,0.0
5239,Gestalt Development Studio,2017,0.0
5240,Gestmorph Games,2016,1.0
5241,Gestmorph Games,2017,0.0
5242,Get Color Games,2017,0.0
5243,GexagonVR,2017,0.5
5244,Ghost Crab Games,2014,0.0
5245,Ghost Crab Games,2017,1.0
5246,Ghost Machine,2015,0.0
5247,Ghost Ship Studios,2016,0.0
5248,Ghost Ship Studios,2017,0.0
5249,Ghost Time Games,2017,0.0
5250,Ghost Town Games Ltd.,2016,0.0
5251,GhostShark,2015,0.0
5252,Ghostbutter,2017,0.0
5253,Ghulam Jewel,2018,0.0
5254,Giant Army,2011,1.0
5255,Giant Box Games,2014,0.0
5256,Giant Enemy Labs,2015,0.0
5257,Giant Fox,2016,0.0
5258,Giant Fox Studios,2016,0.0
5259,Giant Goblin Studio,2016,0.0
5260,Giant Margarita,2016,0.0
5261,Giant Margarita,2017,0.0
5262,Giant Spacekat,2016,0.0
5263,Giant Sparrow,2017,0.0
5264,Giant Squid,2016,0.0
5265,Giant Squid,2017,0.0
5266,Giants Software,2010,0.0
5267,Giants Software,2011,0.0
5268,Giants Software,2012,0.0
5269,Giants Software,2013,0.0
5270,Giants Software,2014,0.0
5271,Giants Software,2015,0.0
5272,Giants Software,2016,0.0
5273,Giants Software,2017,0.0
5274,Gigantoraptor Games,2017,0.5
5275,Gigatross Games,2015,0.6
5276,Gigatross Games,2017,0.0
5277,Gilded Skull Games,2017,0.0
5278,Gilles Schaeck,2017,0.0
5279,Ginger Labs LLC,2015,0.0
5280,Giorgi Abelashvili,2015,0.5
5281,Giorgi Abelashvili,2017,0.0
5282,"Girls Make Games,The Team Who Must Not Be Named,LearnDistrict, Inc.",2016,0.0
5283,Givit Game Studios (Pty) Ltd,2017,0.0
5284,Gl33k,2014,0.0
5285,Glacicle,2016,0.0
5286,Glass Bottom Games,2013,0.0
5287,Glass Bottom Games,2015,0.0
5288,Glass Isle Entertainment,2017,0.0
5289,Glass Knuckle Games,2014,0.0
5290,Glass Knuckle Games,2016,0.0
5291,GlassCats,2017,0.0
5292,Glenn Main,2016,0.0
5293,"Glitchless, LLC",2008,1.0
5294,Glitchy Pixel,2014,0.0
5295,Global Empire Soft,2015,0.0
5296,Globall Art,2017,0.0
5297,Gloomywood,2017,0.0
5298,Glow Games Studio,2016,0.0
5299,Glowforth,2014,0.0
5300,Glowing Quartz Indie,2017,0.0
5301,Glowstick Entertainment,2015,0.0
5302,Glyph Worlds,2017,1.0
5303,GlyphX Games,2005,0.0
5304,Gnarled Scar Manipulations,2015,1.0
5305,Gneu LLC,2014,1.0
5306,Gneu LLC,2015,0.0
5307,Gnomic Studios,2015,0.0
5308,Go Dark Studios,2016,0.0
5309,GoBit Games,2007,0.0
5310,GoBit Games,2009,0.0
5311,GoBit Games,2016,0.0
5312,Goatee Games,2015,0.0
5313,Goatee Games,2017,0.0
5314,Gobbo Games,2017,0.0
5315,Goblinz,2016,0.0
5316,Goblinz Studio,2016,0.0
5317,Goblinz Studio,2017,0.25
5318,"God Inspired Games,Alkain Studios LLC",2017,0.0
5319,Goddard Games,2017,0.0
5320,Godot Engine,2016,1.0
5321,GoeX GameS,2016,0.0
5322,GoeX GameS,2017,0.0
5323,Gogii,2007,0.0
5324,Gogii,2008,0.0
5325,Gogii,2012,0.0
5326,Gogii Games,2007,0.0
5327,Gogii Games,2008,0.0
5328,Gogii Games,2010,0.0
5329,Gogii Games,2012,0.0
5330,Gogii Games,2014,0.0
5331,"Gogii Games,World-Loom",2016,0.0
5332,Gogiii,2009,0.0
5333,Going Loud Studios,2013,0.0
5334,Going Loud Studios,2017,0.0
5335,GoingForwardTeam,2017,0.0
5336,Gojira,2014,0.0
5337,Goldbar Games,2017,1.0
5338,Golden Age Creative,2017,0.0
5339,Golden Bear's GAMEWORKS,2017,0.0
5340,Golden Gear Games,2015,0.0
5341,Golden Ruby Games,2015,0.0
5342,Golden Unicorn Gaming Inc,2017,0.0
5343,GoldenGod Games,2016,0.0
5344,GoldenGod Games,2017,0.0
5345,Goldhawk Interactive,2014,0.0
5346,Goldsaucer Ltd,2017,0.0
5347,GolemLabs,2004,0.0
5348,GolemLabs,2017,0.0
5349,Golgoth Studio,2012,0.0
5350,Gone North Games,2014,0.0
5351,Gone North Games,2015,0.0
5352,Gone North Games,2016,0.0
5353,GooDCrafter,2016,0.0
5354,GooDCrafter,2017,0.0
5355,Good Catch Games,2015,0.0
5356,"Good Day Games,NYX Digital",2015,0.0
5357,Good Games,2014,0.0
5358,Good Games,2016,0.25
5359,"Good Games,OXON Game Studio",2016,0.0
5360,"Good Morning, Commander",2015,0.5
5361,GoodVole,2015,0.5
5362,Goodwolf Studio,2017,0.0
5363,Gopherwood Studios LLC,2017,0.0
5364,Gorbachev V.A.,2017,0.0
5365,Gordon Little,2016,0.0
5366,Gosatsu Visual Novels,2016,0.0
5367,"Gothic Labs,The Lordz Games Studio",2017,0.0
5368,GrabTheGames Studios,2016,0.0
5369,Gradual Games,2016,0.0
5370,Graduate Games,2016,0.0
5371,Graffiti,1995,0.0
5372,Graffiti,1996,0.0
5373,Graham Dodge,2017,0.0
5374,Graham Garven,2017,0.0
5375,Grand Cauldron,2017,0.0
5376,Grandma Studios,2016,0.0
5377,Grandma Studios,2017,0.0
5378,Grandpa Pixel,2015,0.0
5379,GraphXGames,2017,0.0
5380,Graphite Lab,2017,0.0
5381,Graphium Studio,2017,0.0
5382,Grave Danger Games,2017,0.0
5383,Graveck,2014,0.0
5384,Graviteam,2012,0.0
5385,Graviteam,2014,0.0
5386,Graviteam,2015,0.0
5387,Graviteam,2016,0.0
5388,Graviteam,2017,0.0
5389,Gravity Interactive,2003,1.0
5390,Gravity Interactive,2010,1.0
5391,Gravity Interactive,2012,1.0
5392,Gravity Interactive,2017,1.0
5393,Gravity Whale Games,2017,0.0
5394,"Gravity, Inc.",2013,0.2
5395,"Gravvit Ltd,Forbes  Consult Ltd",2014,0.08333333333333333
5396,"Gravvit Ltd,Forbes  Consult Ltd",2015,0.0
5397,"Gravvit Ltd,Forbes Consult Ltd",2014,0.0
5398,Gray Fin Studios,2016,0.0
5399,Gray Matter Studios,2001,0.0
5400,Gray Matter Studios,2004,0.0
5401,Great Boolean,2016,0.0
5402,Great Cogs,2015,0.0
5403,Great God,2017,0.0
5404,Great Northerner,2015,0.0
5405,Great War Team,2014,0.5
5406,Great War Team,2015,0.3
5407,Great War Team,2016,1.0
5408,Great War Team,2017,0.0
5409,GreatherGames,2016,0.0
5410,GreatherGames,2017,0.0
5411,Green Dinosaur Games,2017,0.0
5412,Green Lava Studios,2014,0.25
5413,Green Lava Studios,2016,0.0
5414,Green Moss Game,2017,0.0
5415,Green Sauce Games,2015,0.0
5416,Green Sauce Games,2016,0.0
5417,Green Sauce Games,2017,0.0
5418,Green Sawdust,2016,0.0
5419,"Green Willow Games, LLC",2017,0.0
5420,Green127,2016,0.0
5421,GreenGasGames,2017,0.5
5422,Greenheart Games,2013,0.0
5423,Greenolor Studio,2016,0.0
5424,Greeny Games Studio,2016,0.0
5425,Greg Sergeant,2017,0.0
5426,Gregor Panič,2016,0.0
5427,"Gregory Avery-Weir,Melissa Avery-Weir",2013,0.5
5428,Gremlin Interactive,1993,0.0
5429,Gremlin Interactive,1996,0.0
5430,"Gremlin Interactive,Interplay Entertainment",1997,0.0
5431,"Gremlin Interactive,The Software Refinery",1995,0.0
5432,GrendelGames,2010,0.0
5433,Grey Alien Games,2015,0.0
5434,Grey Alien Games,2016,0.0
5435,Grey Alien Games,2017,0.0
5436,Grey Dog Software,2015,0.0
5437,Grey Dog Software,2016,0.0
5438,Grey Gods,2017,1.0
5439,Grey Havens,2011,1.0
5440,Grey Havens,2012,0.0
5441,"Grey Havens, LLC",2017,0.25
5442,Grey Wizard Innovative,2016,0.0
5443,Grey Wolf Entertainment,2017,0.0
5444,GreyLight Entertainment,2015,0.0
5445,Greyborn Studios,2017,0.0
5446,Greyman Studios,2017,0.0
5447,Grid Game,2017,0.0
5448,Grid Sage Games,2017,0.0
5449,Gridlock Interactive,2016,0.0
5450,Griffin Snow,2017,0.0
5451,Grigory Everstov,2016,0.0
5452,"Grimlore Games,THQ Nordic",2017,0.0
5453,"Grimm Bros, LLC",2015,0.0
5454,Grimnir Media,2017,0.0
5455,Grimwood Team,2017,0.0
5456,Grindstone Interactive,2017,0.5
5457,Grip Games,2014,0.0
5458,"Grip Games,3Division",2015,0.0
5459,Grip Top Games,2017,0.0
5460,Griptonite Games,2009,0.0
5461,GrisGris,2016,0.0
5462,Gritfish,2016,0.0
5463,Grizlikyt,2016,0.0
5464,Grizlikyt,2017,0.0
5465,Grizzly Wolf Games LLC,2015,0.0
5466,GrizzlyGames,2017,0.0
5467,Gromada,2003,1.0
5468,"Gromada,Buka Entertainment",2003,0.0
5469,Groove Jones LLC,2016,0.0
5470,Ground Control Studios,2016,0.0
5471,Ground Shatter,2015,0.0
5472,Ground Up Games Pty Ltd ®,2016,0.0
5473,GrowFall Studios,2017,0.0
5474,Growing Grass Studio,2017,0.0
5475,Grundislav Games,2014,0.5
5476,Grynsoft,2014,0.0
5477,Grynsoft,2015,1.0
5478,Grzegorz Slazinski,2008,1.0
5479,Grégory Joerger,2017,0.0
5480,GuGames Development,2015,0.0
5481,Guard Crush Games,2015,0.5
5482,Guerilla Tea Games,2016,0.0
5483,Guerrilla Bandit,2015,0.0
5484,Gugila,2014,0.0
5485,"Guilherme Nunes Barbosa,Lennie Svensson,Morgan Andersson",2015,0.0
5486,"Gunfire Games,Vigil Games,THQ Nordic",2015,0.0
5487,"Gungrounds,Mad Head Games",2017,0.0
5488,Gunia Studios,2017,0.0
5489,Gunnar Games,2012,0.0
5490,Gunnar Games,2013,0.0
5491,Gunnar Games,2015,0.0
5492,Gunnar Games,2016,0.0
5493,"Gunnar Games, Inc.",2011,0.0
5494,Gunschlinger,2018,1.0
5495,Gunsquad,2017,0.0
5496,GuraShop,2016,0.0
5497,GuraShop,2017,0.0
5498,Guru Games,2015,0.6666666666666666
5499,Guru Games,2016,0.3333333333333333
5500,Gustav,2017,0.0
5501,"Gustav ""Goffa"" Söderström",2016,0.0
5502,Guy Bits Games,2017,0.0
5503,Guys From Andromeda LLC,2015,0.0
5504,H L Nunnelly,2017,0.0
5505,HA Studio Ltd.,2015,0.0
5506,HA Studio Ltd.,2016,0.0
5507,HA Studio Ltd.,2017,0.0
5508,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",2007,1.0
5509,HB Studios,2015,0.0
5510,HB Studios,2017,0.0
5511,HCP Games,2014,0.0
5512,HCP Games,2015,0.0
5513,HE SAW,2015,0.0
5514,HEY,2016,0.0
5515,HFM Games,2016,0.0
5516,HFM Games,2017,0.0
5517,HGames-ArtWorks,2016,0.0
5518,HIGHKEY Games,2016,0.0
5519,HIPIX,2017,0.0
5520,HJO Creations,2016,0.0
5521,HJO Creations,2017,0.0
5522,HKFiftyOne Games,2015,0.0
5523,HKFiftyOne Games,2016,0.0
5524,HL-Galgame,2017,0.0
5525,HUNTERS,2017,0.0
5526,HUSH Interactive,2016,0.0
5527,HYPYRYL,2015,0.0
5528,Hackerguild LLC,2017,0.0
5529,Haemimont Games,2004,0.0
5530,Haemimont Games,2008,0.0
5531,Haemimont Games,2009,0.0
5532,Haemimont Games,2010,0.0
5533,Haemimont Games,2011,0.0
5534,Haemimont Games,2013,0.0
5535,Haemimont Games,2014,0.0
5536,Haemimont Games,2015,0.3333333333333333
5537,Haemimont Games,2017,0.0
5538,"Haemimont Games,Feral Interactive (Mac)",2011,0.0
5539,"Haemimont Games,Feral Interactive (Mac)",2012,0.0
5540,"Haemimont Games,Feral Interactive (Mac)",2013,0.0
5541,Haggard Games,2007,0.0
5542,Haggard Games,2009,0.0
5543,Hail Mary Games,2017,0.0
5544,Hailstorm Games,2014,0.0
5545,Hajime Doujin Circle,2015,0.5
5546,"Hakki Ozturk,Halil Ibrahim Ozturk",2017,0.0
5547,Hako Games,2017,0.0
5548,"Half-Face Production,Nova Dimension",2017,0.0
5549,Halfbus,2015,0.0
5550,Halisson,2016,0.0
5551,"Halisson,badchrono",2016,0.0
5552,Halissoni,2016,0.0
5553,Halissoni,2017,0.0
5554,Hallid Games,2017,0.0
5555,Halycon Media,2015,0.0
5556,Halycon Media,2016,0.0
5557,Halycon Media,2017,0.0
5558,Halycon Media GmbH &amp; Co. KG,2013,0.0
5559,Hammer Games,2017,0.0
5560,Hammer Glass Studio,2015,0.0
5561,Hammer Glass Studio,2016,0.0
5562,Hammer Labs,2013,0.0
5563,Hammer Labs,2015,0.0
5564,Hammerfall Publishing,2015,0.0
5565,Hammerspace Games,2015,0.0
5566,"Hammerware, s.r.o.",2015,0.0
5567,Hampus Bankler,2017,0.0
5568,Hamsters Gaming,2017,0.0
5569,Hanabira,2015,0.0
5570,Hanabira,2016,0.0
5571,Hanaji Games,2015,0.0
5572,Hanakai Studio,2017,0.0
5573,Hanako Games,2010,0.0
5574,Hanako Games,2012,0.0
5575,Hanako Games,2013,0.0
5576,Hanako Games,2015,0.0
5577,Hand Cannon Games,2017,0.0
5578,HandMade Game,2014,0.0
5579,HandMade Game,2015,0.0
5580,Handelabra Games Inc.,2014,0.0
5581,Handelabra Games Inc.,2015,0.125
5582,Handelabra Games Inc.,2016,0.0
5583,Handelabra Games Inc.,2017,0.0
5584,Handle Order,2017,0.0
5585,Handsome Dragon Games,2016,0.0
5586,Handsome Games,2014,0.0
5587,HandyGames,2015,0.0
5588,HandyGames,2016,0.0
5589,Handyman Studios,2015,0.0
5590,Hangar 13,2016,0.0
5591,Hangar 13,2017,0.0
5592,"Hangar 13,Aspyr (Mac)",2016,0.0
5593,Hannes Delbeke,2017,0.0
5594,Hannibal Stuff,2017,0.5
5595,Hapa Games,2014,0.0
5596,Happy Artist,2013,0.0
5597,Happy Artist Games,2014,0.0
5598,Happy Badger Studio,2017,0.0
5599,Happy Hobgoblin,2017,0.0
5600,Happy Polygon,2016,0.0
5601,Happy Pony Land,2016,0.0
5602,Happy Robot Games,2017,0.0
5603,Happy Square Productions,2016,0.0
5604,Happy Tuesday,2016,1.0
5605,HappyGiant,2015,0.0
5606,Happyrock Studios,2017,0.0
5607,Harbinger Beard,2016,0.0
5608,HardHead Games,2017,0.0
5609,Hardsuit Labs,2012,1.0
5610,Hardtalk Studio,2017,0.0
5611,Harebrained Schemes,2013,0.0
5612,Harebrained Schemes,2014,0.0
5613,Harebrained Schemes,2015,0.0
5614,Harebrained Schemes,2016,0.0
5615,Hariharan S,2017,0.0
5616,Harmonious Games,2017,0.0
5617,"Harmonix Music Systems, Inc",2014,0.0
5618,Harmonize Studios,2016,0.0
5619,Harotobira,2016,0.0
