,user_id,items_count,price,recommend
21160,76561198065831761,8,64.96,Sin Recomendaciones
21161,76561198065833461,64,232.86,Sin Recomendaciones
21162,76561198065833487,61,807.59,Sin Recomendaciones
21163,76561198065833733,19,179.86,Sin Recomendaciones
21164,76561198065833747,7,74.96,Sin Recomendaciones
21165,76561198065834767,100,1256.1399999999999,Sin Recomendaciones
21166,76561198065834875,8,5.98,Sin Recomendaciones
21167,76561198065835381,53,347.78,Sin Recomendaciones
21168,76561198065835903,42,234.79,Sin Recomendaciones
21169,76561198065836276,90,1394.32,Sin Recomendaciones
21170,76561198065836624,122,1584.03,100.0
21171,76561198065839323,12,134.92,Sin Recomendaciones
21172,76561198065839605,52,390.68,Sin Recomendaciones
21173,76561198065840081,48,445.71,100.0
21174,76561198065844178,17,94.92999999999999,Sin Recomendaciones
21175,76561198065848112,3,24.979999999999997,Sin Recomendaciones
21176,76561198065849255,11,136.92,Sin Recomendaciones
21177,76561198065851616,4,42.97,Sin Recomendaciones
21178,76561198065853404,20,130.91,Sin Recomendaciones
21179,76561198065853917,3,0.0,Sin Recomendaciones
21180,76561198065854385,9,96.91999999999999,Sin Recomendaciones
21181,76561198065856028,9,54.97,Sin Recomendaciones
21182,76561198065860620,111,979.28,100.0
21183,76561198065860774,146,1742.71,Sin Recomendaciones
21184,76561198065863302,93,966.4399999999999,100.0
21185,76561198065864012,4,4.99,Sin Recomendaciones
21186,76561198065865386,64,588.6,Sin Recomendaciones
21187,76561198065866954,68,963.4399999999999,100.0
21188,76561198065870146,10,19.99,Sin Recomendaciones
21189,76561198065871076,13,115.89999999999999,Sin Recomendaciones
21190,76561198065872934,15,349.85,Sin Recomendaciones
21191,76561198065874122,1,0.0,Sin Recomendaciones
21192,76561198065874502,32,139.91,100.0
21193,76561198065875908,26,377.62,Sin Recomendaciones
21194,76561198065877412,48,694.72,Sin Recomendaciones
21195,76561198065877494,32,353.72999999999996,100.0
21196,76561198065879826,149,1803.94,Sin Recomendaciones
21197,76561198065880220,39,490.69,Sin Recomendaciones
21198,76561198065880238,14,162.93,Sin Recomendaciones
21199,76561198065884092,9,84.98,Sin Recomendaciones
21200,76561198065885999,43,504.65,Sin Recomendaciones
21201,76561198065886016,66,898.26,Sin Recomendaciones
21202,76561198065886270,99,1017.33,100.0
21203,76561198065888124,2,0.0,Sin Recomendaciones
21204,76561198065889083,5,49.96,Sin Recomendaciones
21205,76561198065889879,4,34.980000000000004,Sin Recomendaciones
21206,76561198065890292,131,1610.16,Sin Recomendaciones
21207,76561198065890757,16,252.8,100.0
21208,76561198065892092,3,0.0,Sin Recomendaciones
21209,76561198065892320,22,187.9,Sin Recomendaciones
21210,76561198065896865,87,1056.35,100.0
21211,76561198065897685,68,742.52,Sin Recomendaciones
21212,76561198065899297,86,941.4,50.0
21213,76561198065900839,50,355.77,100.0
21214,76561198065901674,34,195.85,Sin Recomendaciones
21215,76561198065902279,38,297.83,Sin Recomendaciones
21216,76561198065902503,45,164.89,Sin Recomendaciones
21217,76561198065902931,22,34.98,Sin Recomendaciones
21218,76561198065905091,69,405.77,Sin Recomendaciones
21219,76561198065905360,20,134.91,Sin Recomendaciones
21220,76561198065906816,15,64.95,Sin Recomendaciones
21221,76561198065907021,27,299.82,Sin Recomendaciones
21222,76561198065907261,7,62.97,Sin Recomendaciones
21223,76561198065908363,50,738.65,Sin Recomendaciones
21224,76561198065916658,19,107.91,100.0
21225,76561198065918572,91,1026.3799999999999,Sin Recomendaciones
21226,76561198065922406,1,0.0,Sin Recomendaciones
21227,76561198065922724,3,34.98,Sin Recomendaciones
21228,76561198065923342,303,3617.79,Sin Recomendaciones
21229,76561198065923401,60,574.74,Sin Recomendaciones
21230,76561198065923646,16,219.88,Sin Recomendaciones
21231,76561198065926804,35,267.8,Sin Recomendaciones
21232,76561198065928066,131,1441.28,Sin Recomendaciones
21233,76561198065929319,42,1183.3,100.0
21234,76561198065930294,54,588.6,Sin Recomendaciones
21235,76561198065931302,10,130.91,Sin Recomendaciones
21236,76561198065933264,70,359.8,100.0
21237,76561198065934504,231,2860.97,100.0
21238,76561198065935870,59,641.68,Sin Recomendaciones
21239,76561198065936895,42,574.72,Sin Recomendaciones
21240,76561198065937116,32,377.78999999999996,Sin Recomendaciones
21241,76561198065940145,71,477.69,100.0
21242,76561198065940266,10,123.92,Sin Recomendaciones
21243,76561198065940300,205,2680.35,Sin Recomendaciones
21244,76561198065940365,30,477.82,100.0
21245,76561198065940415,22,187.85,Sin Recomendaciones
21246,76561198065940908,14,170.89,Sin Recomendaciones
21247,76561198065942423,5,79.96,Sin Recomendaciones
21248,76561198065944171,28,400.55,Sin Recomendaciones
21249,76561198065944591,2,29.979999999999997,Sin Recomendaciones
21250,76561198065944920,7,79.97,Sin Recomendaciones
21251,76561198065946824,19,167.83,Sin Recomendaciones
21252,76561198065948218,93,1596.05,100.0
21253,76561198065948505,118,917.12,Sin Recomendaciones
21254,76561198065949365,109,1082.23,100.0
21255,76561198065951606,76,810.86,Sin Recomendaciones
21256,76561198065951763,149,1789.81,66.66666666666666
21257,76561198065954056,1,0.0,Sin Recomendaciones
21258,76561198065955234,20,277.63,Sin Recomendaciones
21259,76561198065955655,82,1005.43,100.0
21260,76561198065956332,2,0.0,Sin Recomendaciones
21261,76561198065956529,38,434.71,Sin Recomendaciones
21262,76561198065956555,74,1013.5,Sin Recomendaciones
21263,76561198065957257,41,291.08,Sin Recomendaciones
21264,76561198065957503,5,44.97,Sin Recomendaciones
21265,76561198065958739,4,0.0,Sin Recomendaciones
21266,76561198065961469,2,69.98,Sin Recomendaciones
21267,76561198065962475,2,4.99,Sin Recomendaciones
21268,76561198065966959,52,663.61,Sin Recomendaciones
21269,76561198065967994,44,213.84,Sin Recomendaciones
21270,76561198065970599,21,201.85,Sin Recomendaciones
21271,76561198065973214,1,9.99,Sin Recomendaciones
21272,76561198065975384,4,14.99,Sin Recomendaciones
21273,76561198065978480,56,397.78,100.0
21274,76561198065979562,51,424.75,Sin Recomendaciones
21275,76561198065979633,18,35.92,Sin Recomendaciones
21276,76561198065983232,38,212.85,Sin Recomendaciones
21277,76561198065984534,97,657.59,100.0
21278,76561198065985593,3,0.0,Sin Recomendaciones
21279,76561198065986595,7,64.96,Sin Recomendaciones
21280,76561198065987189,1,0.0,Sin Recomendaciones
21281,76561198065987818,127,1384.67,100.0
21282,76561198065987978,2,0.0,Sin Recomendaciones
21283,76561198065988050,11,34.97,Sin Recomendaciones
21284,76561198065989468,33,381.75,Sin Recomendaciones
21285,76561198065989990,37,568.67,100.0
21286,76561198065990541,2,0.0,Sin Recomendaciones
21287,76561198065990570,165,1964.55,Sin Recomendaciones
21288,76561198065991418,27,189.85,Sin Recomendaciones
21289,76561198065991872,59,368.65,100.0
21290,76561198065994665,17,57.93,Sin Recomendaciones
21291,76561198065996814,4,54.980000000000004,Sin Recomendaciones
21292,76561198065998340,4,17.98,Sin Recomendaciones
21293,76561198066000417,4,44.97,Sin Recomendaciones
21294,76561198066001199,17,69.94,100.0
21295,76561198066001669,82,919.5,Sin Recomendaciones
21296,76561198066002441,89,1214.36,100.0
21297,76561198066002651,16,114.92,Sin Recomendaciones
21298,76561198066003101,149,2238.7,Sin Recomendaciones
21299,76561198066003829,26,246.81,Sin Recomendaciones
21300,76561198066004879,81,1173.3799999999999,100.0
21301,76561198066006110,63,842.91,Sin Recomendaciones
21302,76561198066006381,19,104.96000000000001,Sin Recomendaciones
21303,76561198066006545,85,668.97,Sin Recomendaciones
21304,76561198066007298,34,353.74,Sin Recomendaciones
21305,76561198066007430,62,474.65999999999997,Sin Recomendaciones
21306,76561198066008303,85,622.67,Sin Recomendaciones
21307,76561198066010375,119,1279.22,Sin Recomendaciones
21308,76561198066011588,115,1531.07,50.0
21309,76561198066012786,45,463.7,100.0
21310,76561198066014662,14,310.85,Sin Recomendaciones
21311,76561198066018279,5,54.95,Sin Recomendaciones
21312,76561198066018289,65,825.55,Sin Recomendaciones
21313,76561198066019021,48,410.78,100.0
21314,76561198066026014,83,474.76,100.0
21315,76561198066028565,68,814.3199999999999,Sin Recomendaciones
21316,76561198066029881,55,469.78,Sin Recomendaciones
21317,76561198066031501,17,209.89999999999998,Sin Recomendaciones
21318,76561198066033339,83,1264.03,100.0
21319,76561198066034433,6,19.99,Sin Recomendaciones
21320,76561198066035854,31,299.84,Sin Recomendaciones
21321,76561198066037056,97,319.81,100.0
21322,76561198066037876,80,854.46,Sin Recomendaciones
21323,76561198066038606,118,741.65,Sin Recomendaciones
21324,76561198066038826,15,127.89,Sin Recomendaciones
21325,76561198066040860,50,374.78,100.0
21326,76561198066041424,8,19.99,Sin Recomendaciones
21327,76561198066042308,2,34.98,Sin Recomendaciones
21328,76561198066042664,37,535.74,Sin Recomendaciones
21329,76561198066043730,21,185.86,Sin Recomendaciones
21330,76561198066045620,27,180.9,Sin Recomendaciones
21331,76561198066046412,48,744.6999999999999,50.0
21332,76561198066047114,2,9.99,Sin Recomendaciones
21333,76561198066047254,2,14.99,Sin Recomendaciones
21334,76561198066047474,6,14.99,Sin Recomendaciones
21335,76561198066049729,55,279.84,100.0
21336,76561198066050451,111,1268.11,100.0
21337,76561198066051722,137,1231.19,100.0
21338,76561198066054470,62,640.62,Sin Recomendaciones
21339,76561198066054714,13,144.94,Sin Recomendaciones
21340,76561198066058896,70,699.3,100.0
21341,76561198066060881,1,0.0,Sin Recomendaciones
21342,76561198066061218,53,652.6,Sin Recomendaciones
21343,76561198066061595,3,0.0,Sin Recomendaciones
21344,76561198066061997,7,49.97,Sin Recomendaciones
21345,76561198066062130,142,2059.62,Sin Recomendaciones
21346,76561198066062669,2,19.99,Sin Recomendaciones
21347,76561198066063711,42,621.65,Sin Recomendaciones
21348,76561198066063842,58,426.65,Sin Recomendaciones
21349,76561198066064562,4,29.979999999999997,Sin Recomendaciones
21350,76561198066067219,71,590.62,100.0
21351,76561198066070645,36,431.77,Sin Recomendaciones
21352,76561198066070711,1,0.0,Sin Recomendaciones
21353,76561198066071761,18,162.9,Sin Recomendaciones
21354,76561198066071913,217,2465.2,Sin Recomendaciones
21355,76561198066073131,12,0.0,Sin Recomendaciones
21356,76561198066076039,9,0.0,Sin Recomendaciones
21357,76561198066079967,10,14.99,Sin Recomendaciones
21358,76561198066082633,2,19.99,Sin Recomendaciones
21359,76561198066083255,54,466.67,Sin Recomendaciones
21360,76561198066084140,86,1377.35,100.0
21361,76561198066084176,10,47.96,100.0
21362,76561198066088271,75,959.48,Sin Recomendaciones
21363,76561198066090244,4,29.979999999999997,Sin Recomendaciones
21364,76561198066093993,9,64.96,Sin Recomendaciones
21365,76561198066097882,9,99.94,Sin Recomendaciones
21366,76561198066102324,17,101.89,Sin Recomendaciones
21367,76561198066102832,2,9.99,Sin Recomendaciones
21368,76561198066104302,24,232.79999999999998,Sin Recomendaciones
21369,76561198066105606,33,264.87,100.0
21370,76561198066106395,25,124.92,Sin Recomendaciones
21371,76561198066109718,47,404.81,Sin Recomendaciones
21372,76561198066112366,91,1091.3999999999999,Sin Recomendaciones
21373,76561198066114078,10,69.98,Sin Recomendaciones
21374,76561198066114474,23,189.89,Sin Recomendaciones
21375,76561198066115780,63,304.83,Sin Recomendaciones
21376,76561198066117512,7,59.96,Sin Recomendaciones
21377,76561198066117543,7,34.98,Sin Recomendaciones
21378,76561198066118331,56,609.6999999999999,100.0
21379,76561198066119356,3,19.99,Sin Recomendaciones
21380,76561198066119755,101,1059.21,Sin Recomendaciones
21381,76561198066121761,30,389.59,Sin Recomendaciones
21382,76561198066121929,24,109.92999999999999,100.0
21383,76561198066122146,6,39.97,Sin Recomendaciones
21384,76561198066123689,68,925.53,Sin Recomendaciones
21385,76561198066124823,50,325.76,Sin Recomendaciones
21386,76561198066126045,74,747.02,Sin Recomendaciones
21387,76561198066130445,202,2032.69,100.0
21388,76561198066130577,97,1141.19,100.0
21389,76561198066131731,77,993.41,100.0
21390,76561198066133351,6,0.0,Sin Recomendaciones
21391,76561198066133733,62,882.34,Sin Recomendaciones
21392,76561198066133892,87,579.64,100.0
21393,76561198066134535,3,19.99,Sin Recomendaciones
21394,76561198066134554,82,1064.43,Sin Recomendaciones
21395,76561198066137708,51,615.65,Sin Recomendaciones
21396,76561198066137825,65,705.61,Sin Recomendaciones
21397,76561198066139078,15,69.95,Sin Recomendaciones
21398,76561198066140045,13,199.89,Sin Recomendaciones
21399,76561198066140301,3,19.99,Sin Recomendaciones
21400,76561198066140339,6,14.98,Sin Recomendaciones
21401,76561198066140787,76,373.85,75.0
21402,76561198066140917,18,204.88,Sin Recomendaciones
21403,76561198066143243,1,0.0,Sin Recomendaciones
21404,76561198066143309,38,69.96000000000001,Sin Recomendaciones
21405,76561198066145523,23,279.84999999999997,Sin Recomendaciones
21406,76561198066145769,1,0.0,Sin Recomendaciones
21407,76561198066146497,6,29.98,Sin Recomendaciones
21408,76561198066150165,94,1259.22,Sin Recomendaciones
21409,76561198066150781,2,0.0,Sin Recomendaciones
21410,76561198066151913,114,1017.41,100.0
21411,76561198066154838,47,215.85,Sin Recomendaciones
21412,76561198066155630,5,39.98,Sin Recomendaciones
21413,76561198066160162,68,828.53,80.0
21414,76561198066163388,24,219.91,Sin Recomendaciones
21415,76561198066169804,9,84.95,Sin Recomendaciones
21416,76561198066170298,8,34.97,100.0
21417,76561198066173130,30,294.85,Sin Recomendaciones
21418,76561198066174616,1,0.0,Sin Recomendaciones
21419,76561198066176653,7,0.0,Sin Recomendaciones
21420,76561198066178108,142,1823.82,100.0
21421,76561198066182208,5,54.980000000000004,Sin Recomendaciones
21422,76561198066183152,3,26.98,Sin Recomendaciones
21423,76561198066185088,57,424.74,Sin Recomendaciones
21424,76561198066185335,94,1095.11,Sin Recomendaciones
21425,76561198066187352,1,0.0,Sin Recomendaciones
21426,76561198066188732,31,399.78999999999996,Sin Recomendaciones
21427,76561198066189707,3,0.0,Sin Recomendaciones
21428,76561198066189878,69,894.5,Sin Recomendaciones
21429,76561198066191453,25,197.88,Sin Recomendaciones
21430,76561198066191692,9,174.93,Sin Recomendaciones
21431,76561198066197129,42,217.85,Sin Recomendaciones
21432,76561198066197413,13,64.96,Sin Recomendaciones
21433,76561198066201279,7,54.97,Sin Recomendaciones
21434,76561198066202731,12,122.94,Sin Recomendaciones
21435,76561198066203399,73,705.63,100.0
21436,76561198066205221,357,3340.89,100.0
21437,76561198066206341,53,239.85,Sin Recomendaciones
21438,76561198066208677,24,104.92,Sin Recomendaciones
21439,76561198066209863,16,209.89,Sin Recomendaciones
21440,76561198066214102,102,111.9,33.33333333333333
21441,76561198066215607,3,19.99,Sin Recomendaciones
21442,76561198066215699,134,1545.87,Sin Recomendaciones
21443,76561198066220020,2,0.0,Sin Recomendaciones
21444,76561198066221404,7,69.96,Sin Recomendaciones
21445,76561198066222034,43,293.77,Sin Recomendaciones
21446,76561198066223353,42,517.67,Sin Recomendaciones
21447,76561198066226262,30,424.8,Sin Recomendaciones
21448,76561198066226356,124,1586.19,Sin Recomendaciones
21449,76561198066227810,2,0.0,Sin Recomendaciones
21450,76561198066228694,26,275.84,Sin Recomendaciones
21451,76561198066229728,41,507.71,Sin Recomendaciones
21452,76561198066232711,48,732.38,Sin Recomendaciones
21453,76561198066232867,163,1870.75,Sin Recomendaciones
21454,76561198066233046,1,0.0,Sin Recomendaciones
21455,76561198066233690,12,104.97,Sin Recomendaciones
21456,76561198066234473,33,0.0,Sin Recomendaciones
21457,76561198066235422,41,504.75,Sin Recomendaciones
21458,76561198066237911,1,0.0,Sin Recomendaciones
21459,76561198066238622,6,34.98,Sin Recomendaciones
21460,76561198066239528,2,24.98,Sin Recomendaciones
21461,76561198066241218,47,569.76,Sin Recomendaciones
21462,76561198066243952,11,125.94999999999999,Sin Recomendaciones
21463,76561198066244156,72,554.6,Sin Recomendaciones
21464,76561198066245854,4,49.97,Sin Recomendaciones
21465,76561198066246434,3,29.979999999999997,Sin Recomendaciones
21466,76561198066246842,28,333.78,Sin Recomendaciones
21467,76561198066247086,81,927.18,0.0
21468,76561198066247760,12,76.94,Sin Recomendaciones
21469,76561198066250799,8,0.0,100.0
21470,76561198066251708,8,14.99,Sin Recomendaciones
21471,76561198066252644,1,0.0,Sin Recomendaciones
21472,76561198066252872,6,69.97,Sin Recomendaciones
21473,76561198066253111,48,415.74,Sin Recomendaciones
21474,76561198066254284,99,1130.3899999999999,Sin Recomendaciones
21475,76561198066254426,6,39.98,Sin Recomendaciones
21476,76561198066255046,46,500.47999999999996,100.0
21477,76561198066255777,1,0.0,Sin Recomendaciones
21478,76561198066258677,2,19.99,Sin Recomendaciones
21479,76561198066261069,76,1103.46,100.0
21480,76561198066261945,7,19.98,100.0
21481,76561198066262799,49,547.67,Sin Recomendaciones
21482,76561198066263980,6,29.979999999999997,Sin Recomendaciones
21483,76561198066264467,13,154.9,Sin Recomendaciones
21484,76561198066266129,204,2323.35,Sin Recomendaciones
21485,76561198066266742,6,0.0,Sin Recomendaciones
21486,76561198066267424,91,1265.24,Sin Recomendaciones
21487,76561198066267756,3,64.97,Sin Recomendaciones
21488,76561198066268943,41,379.84000000000003,Sin Recomendaciones
21489,76561198066269210,4,19.98,Sin Recomendaciones
21490,76561198066269300,3,39.98,Sin Recomendaciones
21491,76561198066269377,2,39.98,Sin Recomendaciones
21492,76561198066269382,3,0.0,Sin Recomendaciones
